marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	25718528	R1M41X2FH3EQ6K	B00F4HLIMS	820274070	Axess PB2704 Blue Portable Boombox MP3/CD Player with Text Display,with AM/FM Stereo, USB/SD/MMC/AUX Inputs	Mobile_Electronics	4.0	12.0	13.0	N	Y	great radio for the price	Great sound, digital radio tuning would be nice, also being able to record from the cd to the usb or sd card but for the price it is a nice unit	2014-01-07
US	12983063	RVZFZGSBG79VZ	B00FH1C4N8	108067507	The Komando Dual Lens Dash Cam	Mobile_Electronics	4.0	0.0	0.0	N	Y	Great for recording while we drive	Great for recording while we drive.  But, the directions tell you not to let it get hot.  Um, it is black and placed in the windshield.  It DOES get hot!  The cable to plug in to the cigarette lighter cannot be plugged in while it is in your hands.  It must be plugged in while mounted on the bracket.  Unless you want to remove it from the windshield every time you need to plug it in to the cam, you have to struggle to get it plugged in!  Very awkward.	2015-05-26
US	20132800	R34BGFRXCC5PAD	B00KW3XNUE	219920841	Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers	Mobile_Electronics	4.0	0.0	0.0	N	Y	The idea is good but it is not very useful	This is an very interesting product. The idea is good but it is not very useful. I used it twice in the last two months.	2015-08-10
US	37399749	R1AGX5T03PUSNY	B00BQZWWKY	783617784	XYUN TM Apple iPod Touch 5 Generation Case	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Love it but it took for ever to get here	2014-12-16
US	14195295	R3M9N38LU96I0H	B00H3E5I3U	339204205	IBrightspot 8GB(3th Gen) Black 1.8'' Screen MP4/MP3 Player Media/Music/Audio Player with FM Radio	Mobile_Electronics	2.0	0.0	0.0	N	Y	Disappointed.	Disappointed in the instructions on how the unit operates.	2014-07-12
US	20511469	R2P12C6WZ35407	B00KB948B2	631704392	Mini 0803 With GPS Logger | Ships from USA | Ambarella A7LA50D Chipset 5M pixel CMOS Car DVR Recorder + High Resolution Full HD 1296P 30 FPS, G-sensor License Plate + 143 Degree Wide Angle View + GPS Logger	Mobile_Electronics	5.0	0.0	0.0	N	Y	This is an awesome cam == all the people talking about summer heat ...	This is an awesome cam == all the people talking about summer heat swelling the batteries cannot be verified on this one = I leave it in car summer / winter = always works !	2015-01-23
US	12892715	R28OO1QCEW295Q	B00EF3SQAO	651844569	DEH-X6600BT - Pioneer In-Dash CD/MP3/WMA Car Stereo Receiver with Bluetooth, iPhone/iPod USB Support, Android Media Access, and Pandora Ready	Mobile_Electronics	5.0	0.0	1.0	N	N	Great Price For Everything This Receiver Comes with	I have been using this receiver for about a week now. I am honestly pretty impressed with its capabilities compared to my old Sony receiver. The only thing I don't like about it is that this receiver is not very user friendly. I had to toy around with audio adjustments for maybe over an hour to finally get it to where I like it. If you know what all the audio adjustments mean, then that shouldn't be a problem for you. It's very easy to increase the bass, but adjusting the highs was my issue. I listen to a lot of rock and metal, so I didn't want to overwhelm the bass to where I couldn't hear the vocals or guitar.<br /><br />This is definitely a great upgrade. The Bluetooth works great! I like it so much better than the pain in the butt auxiliary cable. It was very easy to set-up the Bluetooth. Now every time I turn on my truck, it automatically connects to my phone if the Bluetooth is on, and my music will start playing even without touching my phone (Galaxy SIII). The only thing I don't like about that, though, is that the song will start over from the beginning instead of playing where it left off. That makes me tempted to change the song so i don't have to hear the beginning again. Also, if you're wondering how far the Bluetooth reaches from the receiver before it starts not wanting to read your phone, I calculated it to be about 5-6 feet from the receiver.<br /><br />The light effect is pretty cool as well if you're also wondering. You can keep the lights one color of your choice, or you can have it scan through all of the colors for a light-changing effect while you're driving. Or you can also make the lights change color quickly if you're really in a party mode!<br /><br />Overall; Great product. I have now officially made myself a Pioneer fan. Any of my future vehicles, or friends' vehicles will now be recommended Pioneer product. I hope this review helps, because it would have helped me in my decision to decide on this thing before I spent an hour researchingit.	2014-03-25
US	2101956	R1PSL5GVPDHMIE	B00RWKKNEE	908627034	Combo Fender Roller Tool Lip Rolling Extending Extend Tools w/1500W Heat Gun	Mobile_Electronics	1.0	0.0	1.0	N	Y	The fender roller was dirty and threads were disappearing	Arrived and was clearly used and damaged. The heat gun did not work. The fender roller was dirty and threads were disappearing. Requested return slip a month ago but still have not retrieved it.	2015-02-24
US	41952575	R1I4DM8UFIQBLI	B00HWZGFAA	953244747	BoxWave BlueBridge Wireless Bluetooth Car Stereo Audio Adapter/Receiver (3.5mm Aux Input Jack) for Hands Free Music Streaming or Calling for All Apple, Samsung, Android Smartphones, Tablets, MP3 Players and More!	Mobile_Electronics	5.0	0.0	1.0	N	Y	Five Stars	Awesome!	2015-03-02
US	3129350	R3QPL7EHHIHMRC	B00HTRSACC	394350715	SAKAR SpongeBob SquarePants CD Boombox with AM/FM Radio 56062	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Very nice	2015-05-27
US	11580001	R19JR6M13ZTO65	B00MTA91EK	952141489	Nebula Galaxy Space Cheshire Cat Hardshell Cover Case for iPod Touch 5, 5G (5th Generation)	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	My granddaughter was very happy to receive this for Christmas, she immediately put it on her iPod  :)	2015-01-14
US	29671204	R11OMSRL0TYAC6	B008RV3DEY	371839803	New Uncut Blank Transponder Ignition Key for Toyota Avalon Camry Corolla Rav4 Tundra Yaris Matrix Solara (Chip #4d-67)	Mobile_Electronics	1.0	0.0	0.0	N	Y	Cheap s***. Will probably break when you unlock your car.	These keys have some cheap-ass plastic grips. The plastic was already separating. Then, when I took them to the automotive locksmith for cutting and programming, he said that there wasn't any transponder detected within the key.    Better off checking ebay. Found some on there for $12.50. Rubber grip. Higher quality.	2015-08-18
US	23215993	R34VW90X4QT00Q	B00HNHNOHE	940143542	"LT Sport serial#3C-71 for BLACK 3""/76mm SHORT ANTENNA CARBON FIBER RADIO SCREW TYPE"	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Replaced the antenna on my Dodge Nitro to have better clearance for roof top carriers. Perfect fit and reception.	2015-01-24
US	7300347	R24KDFFYYRQBD1	B00OZ8UNFK	276886424	"Orange ""Protective Decal Skin"" for Otterbox Defender iPod Touch 5th Generation Case"	Mobile_Electronics	5.0	0.0	0.0	N	N	the best case	It is very protective	2015-02-15
US	47526608	R2RB1KXZOLV9SA	B00KXDK1KS	527103354	Garmin nüvi 3490LMT 4.3-Inch Portable GPS Navigator with Lifetime Maps and Traffic with GPS Travel Case Bundle	Mobile_Electronics	5.0	0.0	0.0	N	N	Very happy with our purchase	Very happy with our purchase!  It has been reliable and easy to use.  I didn't think we'd find the lane-assist feature helpful but we have found it to be very helpful as we approach a lane change.  I like using a Garmin instead of just using the GPS on my iphone.  I would definitely recommend this to others!	2014-08-19
US	14550709	R2HGTYVU3N29UY	B001J5X1BK	632208609	Premium Black Leather Case with Belt Clip for iPod Touch 2G	Mobile_Electronics	4.0	0.0	0.0	N	Y	Sturdy case for the gym	The case with a clip is perfect for keeping the ipod in place when I am at the gym. It is very sturdy and the clip is strong.	2013-11-07
US	29359514	R4DRJBMNNTKVF	B005T5HQ8A	462665119	WAGO 0285-0635 TERMINAL BLOCK, DIN RAIL, 2POS, 8-2AWG	Mobile_Electronics	1.0	0.0	0.0	N	N	These WAGO terminal blocks are garbage!	I replaced about 250 of these in a Chinese-built drilling rig.  They are unreliable, don't hold the wires correctly, are subject to failure when under vibration...  Unless price is a huge issue, the Phoenix Contact or Allen Bradley terminal blocks are far better.	2014-06-28
US	3897017	R3BOTCPULE505I	B00COE5ISO	971774569	Mini Metal Clip Mp3 Player Supports up to 8gb Tf Card/micro Sd Card Play Time 5-6 Hours,support Mp3 Format (Without Card Reader, Blue)	Mobile_Electronics	1.0	0.0	0.0	N	Y	Something you should not buy	This junk dosent work dont but it people listen to me i am begging you this Sony let me put music on it	2014-01-29
US	12386725	R2CQ7KEG53NSVG	B00F3JZRK6	464536586	"(3pc Cables) - Apple Sync USB Cable Charger Lightning to USB for iPhone 5, iPod & iPad 4, ""The New iPad Air"" and iPad Mini with Retina Display - EXTRA SMALL (5-Inch Only) - WHITE"	Mobile_Electronics	1.0	2.0	8.0	N	Y	No good	They don't work with the 5s. Such a waste. So much for certified cords. I would have been better off at the apple store.	2014-04-20
US	7087556	R1S92ET1NWXOKF	B003VMWCK0	47345454	iGadgitz Black Genuine Leather Book Style Case Cover for Sony Portable Digital eReader PRS-300	Mobile_Electronics	5.0	0.0	0.0	N	Y	Perfect.	Great buy for an older device. Hard to find accessories for this ereader  because it is and older model. Very satisfied	2014-02-12
US	43242688	RL3850AM2A05X	B005F79FAO	815775504	Bundle Monster Barnes & Noble Nook Touch Genuine Leather Case Cover - Purple	Mobile_Electronics	5.0	0.0	0.0	N	N	Five Stars	Loved the color	2014-09-22
US	33909770	R2D08E646ND6MS	B009WQQYG2	434298526	MP3 Player	Mobile_Electronics	3.0	0.0	0.0	N	Y	Easy transaction but product has unresolved defect.	Good price, and seller sought feedback. Unfortunately, the unit has a connection issue that causes sound to cut in and out unless the connection is kept carefully in one position.  I exchanged a few emails with seller about it but nothing got resolved so I can't really endorse the product or experience although no one has been a jersey about anything.	2015-06-05
US	11368852	R2QIQLBYDK37AF	B0047JXGP6	885705795	APPLE IPOD TOUCH 4TH GENERATION SUPER SLIM FIT CRYSTAL BACK COVER CASE - SMOKE BLACK WITH 6 SCREEN PROTECTORS and 1 STYLUS	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Love my iPod touch. Use it probably 5 days a week. Great device.	2015-06-30
US	4809786	R110OODOR932AB	B007ZWV7AI	672286117	"New 2"" 52mm Car Motor Tachometer Tacho RPM Indicator Pointer Gauge Universal"	Mobile_Electronics	1.0	1.0	1.0	N	N	expected	installed fine worked good for 2 months. now only thing that works one of the lights cheap crap cheap crap filler filler	2014-01-10
US	46124738	R3C9D6T01I1M4N	B00M69QUZW	768913674	Bluetooth Speakers Dylan Cocoon Portable Bluetooth Speakers with Nfc, Wireless Speaker System / Portable Speakers with 1800mah Li-ion Battery, Ultra Bass Booster, Powerful Crystal-clear Sound, Subwoofer Sound Effect / Built in Mic for Calls / for Smart Phones and Tablets / Laptops / Pc Computers / Mp3 Players (Orange)	Mobile_Electronics	5.0	1.0	2.0	N	Y	Its a really good looking speaker	Its a really good looking speaker ! I primarily bought it because I went on a trip to the mountains (currently still here). I didn't want to be without music :).<br /><br />I love the design! The only thing<br />thing that I didn't like was the switch to power on the speaker I would have preferred a button instead, but that's just personal preference).<br /><br />On the plus side, it recharges via micro USB. Which I like since I can use the same cable to charge the speaker that I would use to charge my phone.<br /><br />I think its a great investment for the value since I paid around 40 bucks for a  pretty loud,  long lasting speaker!	2014-11-08
US	13980723	R2EU1BZ3KH5W6P	B0013OJU62	638086745	Tune Belt Deluxe CD Player/Walkman Holder - Black	Mobile_Electronics	1.0	1.0	3.0	N	Y	Wow, this item just stinks -- literally!	There's just no other way to put it.  The thing smells so bad that I ran it through a wash cycle, which diminished the odor not one bit.  I suspect it's a function of its having been recycled, but whatever the reason, it's impossible to inhale in its general vicinity.  For now, I've exiled it to a basement storage bin but it's destined for my next Goodwill run... as soon as I figure out how to transport it without its polluting my car interior, that is.	2013-06-29
US	2715493	R2N4F52AVKGB64	B0071U6Y2A	558854330	eForCity Leather Case with Stand for Barnes and Noble Nook Color, Green	Mobile_Electronics	3.0	0.0	0.0	N	Y	Not Bad	For the price this is a great deal, but the case is very cheaply made. The stand is somewhat weak but it does hold. I love the color, and the case came to me quickly. Overall, I was satisfied with this case.	2013-11-04
US	19142553	R1IORWXUOMQ6EY	B00AIE4KCC	823313271	7 Inch 2 Din Car DVD Player for KIA SORENTO(2010-2012),DVD/GPS Navigation/RDS/IPOD/Bluetooth/Stereo/Analog TV/Rear Reviewing/Steering Wheel Control/PIP/Touchscreen Function	Mobile_Electronics	1.0	0.0	0.0	N	Y	Terrible Product. Poor Quality	You need to get a separate antenna for the analog tv to work and the supplier is no very helpful with this. The DVD player stopped working after 1 month and the audio quality is poor. I have thrown it into the garbage bin and wouldn't advice my enemy to buy.	2013-08-03
US	50754035	RXVKPGEABIHD	B0084WKVO6	433162551	Kenwood eXcelon P-XW1000B 10” 1000 Watt Shallow Mount Subwoofer And Carpeted Subwoofer Enclosure	Mobile_Electronics	5.0	0.0	0.0	N	N	Oh yes!	I have two of these in the trunk of my 2005 Miata. They are quite small and hit hard. Very Very good quality. Much better than I ever thought I could get from this small of a sized box. This is Excellent for adding a small amount of bass to your stereo or a lot for crazy sound. I just wish they made these in a 12&#34; version.............. just because too much is not enough.<br /><br />Seriously though. One of these in the trunk of the Miata gives me so much bass that it is noticeable at 80MPH with the top down. Just love it!	2015-03-15
US	41414705	RKC4L68T942IL	B00GBVN5TA	520421931	Multicolor Optional ipod 4 Cute 3d Despicable Me Silicone Gel Case Cover for ipod Touch 4th Generation (Color 12)	Mobile_Electronics	5.0	1.0	1.0	N	Y	Looks Great!	This item just arrived and it is really cute and the little pen that came with it is adorable!! It arrived in good shape from China and is just as it appears on the screen. It appears to be high quality and is thick silicone. The colors were bright and there wasn't any problems with colors being outside &#34;the lines&#34; like I was affraid of. Again...just really cute and great qualitiy for the price!!	2013-11-19
US	23802804	R151I4VJU91W0I	B00AI5UOJ4	909455682	OontZ Angle Bluetooth Speaker [FIRST GENERATION] Ultra Portable Wireless with Built in Mic up to 10 Hour Playtime works with iPhone iPad tablet Samsung and smart phones - Green Grille	Mobile_Electronics	5.0	0.0	0.0	N	Y	Five Stars	Sinks very easy and sound great for an inexpensive speaker	2014-10-24
US	14807220	R1BDWSOJRYIPWD	B00TPBG4QE	880923402	iPod 5 case,iPod Touch 5 case,ULAK [Knox Armor Series] [Heavy Duty] Dual Layer Hybrid Protective Case and Impact Resistant Bumper for Apple iPod Touch 5th Gen (Rose Pink)	Mobile_Electronics	5.0	0.0	0.0	N	Y	I really like it.	The case is exactly as described. I really like it.	2015-04-07
US	49377858	R1M7IJTQWWILIQ	B00GNF9A7A	947776367	"Happy eReader Stand with Personality by Book Beanie in ""Pink Wildflowers"" (Fits All eBooks and Tablets)"	Mobile_Electronics	5.0	0.0	0.0	N	Y	Happy eReader Stand with Personality by Book Beanie in Pink Wildflowers	I just love this thing it holds my kindle fire e reader an my kindle keyboard it makes you want to laugh every time you use it .I would recommend it to every one who has a e reader the price is a little high but he dose make you smile an the shipping was fast thank you for the product.	2014-01-12
US	11121880	R95HCSJDV45XA	B00C2BE1PA	445176480	LCQ-1 Gray - Audiocontrol 6-Channel Equalizer with Line-output Converter	Mobile_Electronics	5.0	0.0	0.0	N	Y	love it	This item is awesome with proper tuning of both this and amp I have never hear a clearer sound come out my speakers. Plus was fairly easy install	2014-06-27
US	24526514	R34BGHAAF2K4K9	B003UCESP8	204055479	FiiO L3 Line Out Dock (LOD) Cable For iPod and iPhone	Mobile_Electronics	5.0	0.0	0.0	N	Y	Good price, works fine	You will need this cable to connect anything using a 3.5 mm input to an Apple product with its proprietary connector.  The price was good and it works fine. I am now using a really nice non-FiiO headphone amp using this product.	2013-11-26
US	32582040	R2MDJXGXV4FVUC	B007FM1U46	171655695	010-10987-03 Replacement Battery for Garmin Nuvi 850, 860, 860T, 880, 885T GPS Navigators – UpStart Battery brand with Lifetime Warranty	Mobile_Electronics	1.0	0.0	0.0	N	N	One Star	This battery would not work in my 855 nuvi.  It just keeps rebooting.  Do not purchase this battery.	2015-01-31
US	28447302	R7ZEJ7QDP59W5	B00C4Q0DS2	786500696	5 Kit 3 Pin Way Waterproof Electrical Wire Connector Plug	Mobile_Electronics	5.0	0.0	0.0	N	N	Five Stars	Great product	2014-08-22
US	40082926	R1RZOM00Q9FU9C	B00HRLCBRA	890570891	Koomus Universal Headrest Mount Holder Cradle for tablets, iPad, iPad mini, Samsung Galaxy Tab, Galaxy Note 2, Note 3, Microsoft Surface	Mobile_Electronics	3.0	1.0	1.0	N	N	Three Stars	Not as sturdy as I thought.	2014-07-29
US	16928238	R1P638I14ONL40	B00AU5UAIM	750758459	Lowrance Elite-7X Fishfinder with 50/200-455/800 KHz Transom Mount Transducer	Mobile_Electronics	4.0	13.0	15.0	N	Y	Bass guys- Don't get the 50/200, you need the 83/200	I have not used this yet, but I want to make every Bass/freshwater angler aware  - DO NOT order this specific unit with the transducer 50/200-455/800. This Transducer is for offshore fishing. the Transducer is about the size of your foot and can not be mounted on a trolling motor. Get the model with the transducer that is 83/200-455/800. You'll thank me later!	2014-12-29
US	46160493	R3M5Q635XSGJBC	B009PNXZFA	808084969	SanDisk Sansa Clip+ 8 GB MP3 Player (Black) - Manufacturer Refurbished	Mobile_Electronics	1.0	0.0	0.0	N	Y	I hate I got a refurb player	I hate I got a refurb player .it want hold about 5 hours of playing time .the plug in want hold in the earbuds. I like the size only	2014-09-14
US	21867147	R1PDDHW20PG55C	B0051IRHD4	17548793	"HERTZ HCX 165 6.5"" 2-Way Hi-Energy Coaxial Speakers HCX165"	Mobile_Electronics	5.0	18.0	21.0	N	Y	Amazing sound quality!	Put these speakers in the fairing of my Road Glide and all I can say is HOLY CRAP!!!!  These speakers and unbelievably loud and crisp sounding.  Pair them with a clean powerful amp and you will not be disappointed.	2013-12-11
US	6486848	R30PPEA1ZYA7KK	B00MJCDPM2	754171872	Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black)	Mobile_Electronics	5.0	2.0	3.0	N	N	Jamming To This Speaker!!	I have had other Bluetooth speakers before. They were pretty good. I thought I was listening to great sound until I received Sentey B-treck S8 Bluetooth Speaker! It has been simply amazing from the time opened it! The speaker comes with a USB cord for charging. It will need an adapter be plugged into a wall or just plug it into your computer. The AUX cord will allow you to plug your phone (also will plug in a laptop) into it. However, why use that when it has Bluetooth compatibility!?!? It comes with a nice black pouch to hold it. It fits snug in it with both cords.<br /><br />The speaker itself is high quality. It has a soft rubber feel which is unique. The speakers go all around it unlike the ones I've had in the past. It doesn't have any buttons to operate. The speaker is touch sensitive. There is a power switch on the back along with USB and AUX cords slots. What surprised me the most? The sound quality is unlike no other! It is ridiculously loud! When listening through wireless connection, it will blow you out of the room with the sound. It lets you know when you have reached top sound by a simple beep. The sound is crystal clear. You can call and receive phone calls from it,too. As always, you can skip or go back to any music while playing just a touch of the top touch sensitive key. They do have a slight delay, but it's not enough to worry over. This has been one of my favorite speakers from the beginning of tearing it out of the packaging after receiving it with a discount. It has made my music experience a lot better. I am going to be enjoying it with times to come!	2015-07-01
US	20741758	R1OAEJLPCUPPRC	B00166G81M	776321291	2-Port USB Car Charger Adapter	Mobile_Electronics	2.0	0.0	0.0	N	Y	worked for a while	This USB worked for a while, but stopped working after a little while. It wasn't that expensive, but I wouldn't recommend this product.	2013-12-19
US	19080075	R1EM69KEF4D3XA	B00IVDIT88	287675826	Moonet Connect IPhone 5 Iphone 6 6 plus 3.5mm Audio Input Auxillary Aux Adapter For Volkswagen VW Beetle Golf Jetta Passat Polo T5	Mobile_Electronics	1.0	1.0	2.0	N	Y	Works.  Sort of....	Works.  But says cd error a lot.  Spend a little more and get a radio with usb or bluetooth	2015-01-22
US	34507508	R31VKO85F83KCZ	B00658CJRS	496469544	Black Zebra Striped Case for Apple iPod Touch 4G (4th Generation)	Mobile_Electronics	3.0	0.0	0.0	N	Y	It's cute but not as sturdy for the price.	I got this for my daughter because she wanted something easier to slide into her pocket (her other case was rubbery and more bulky). This was fit the bill, but it almost seems like an anti-case..it seems to hardly be protecting her itouch at all. It looks cute, and it slides in nice, but it's cheaply made...plastic around the volume controls broke off in a couple days because it's just thin, and it's not going to be as sturdy as most cases should be for kids running around with electronics these days.	2013-07-09
US	29443744	R6HAJEYE32YOH	B0010ZPI10	509071376	Listen Up Personal Sound Amplifier	Mobile_Electronics	2.0	2.0	2.0	N	Y	Get real hearing aids from a professional	Not the best quality and he won't use it so a waste of money. He says it has to be in a certain position to work and the sound is not quite clear.	2014-07-02
US	20739389	R3MWMSLRLXOE3P	B00BKNPD1W	968854135	360 Degree Rotating Cover Case for Samsung Galaxy Tab 2 7.0 7-inch Tablet, Purple with Multi-angle Stand Sheath with Screen Protector and Stylus Bundle	Mobile_Electronics	5.0	0.0	0.0	N	Y	Great Item	The lady loved it. Great present. She loved the color and the design of this product. I like the material it is made out of.	2013-08-31
US	17850514	R1XJ2CXVGDZ8XX	B0002BBQMI	286340185	Capacitor Substitution Box Kit	Mobile_Electronics	5.0	1.0	2.0	N	Y	Fun	Fun project. The price was right. Now, I just need to find a use for It. I would buy again.	2013-10-06
US	1299557	RPN69G0NNW405	B00MUNR2CY	782309269	Violin Design Car Air Freshener Perfume (Blue)	Mobile_Electronics	1.0	0.0	0.0	N	Y	One Star	Break	2015-01-01
US	784865	R2KLEG5RUCWJ24	B00LFF1ECC	925345361	"Black 7"" 7 Inch Hard GPS Carrying Pouch Cover Case for 7"" Garmin 2797lmt, Dezl 760lmt, Magellan Roadmate 9250t-lmb, 9165t-lm Rv, 1700-lm"	Mobile_Electronics	3.0	0.0	0.0	N	Y	Three Stars	Works great	2015-06-16
US	24486730	R35719XVQCENKT	B00517D45U	58323096	Green Case for Apple iPod Touch 2G, 3G (2nd & 3rd Generation)	Mobile_Electronics	4.0	0.0	0.0	N	Y	fits great	fit great.  finish is starting to come off. But still protects great.	2015-08-19
US	38676110	R2R7QBJ2W3GABN	B00DO7SEAY	984789332	Ivation Super-Sound Mini Wireless Portable Bluetooth Speaker Pod - With built in Micro SD-Card Slot & AUX Port for Versatile Flexibility - Plays MP3 Music from a Micro SD-Card - Built In Rechargeable Lithium Battery	Mobile_Electronics	4.0	0.0	0.0	N	N	Solid Buy! READ THE INSTRUCTIONS	Bit odd with the controls and it seems to charge endlessly (red light never turns off) but sounds great and has a good battery life so, cant really complain!	2014-10-11
US	25694113	R3R0K3F34X61U3	B00I3CNK4A	289266217	G.G.Martinsen 32 GB Mini Usb Port Slim Small Mp4Player , Mp3 Player , Video Player , FM Radio , PhotoViewer , E-book Reader , Voice Recorder-Blue	Mobile_Electronics	5.0	0.0	0.0	N	Y	Small and convenient	Just what I wanted.  Small and lightweight.  Perfect for the gym or a run.  Adjustable storage, just change the micro SD card.	2014-03-18
